Unnamed: 0,Title,Price,Brand,Color,Size,Link,Image Source,Localisation,Gender
292,Nike Dunk Low panda pointure 40 neuve avec deux paires de lacets noir et blanc,85.0,NIKE,"NOIR, BLANC",40,https://www.vinted.fr/items/3888678819-nike-dunk-low-panda-pointure-40-neuve-avec-deux-paires-de-lacets-noir-et-blanc?referrer=catalog,https://images1.vinted.net/t/02_00959_trerbLuEyXnjDrfrL7CXAods/310x430/1702754161.jpeg?s=de263222951bb05c3180478b10bdb12c029d80c7,"SOYANS, FRANCE",Women
293,Nike Dunk ,60.0,NIKE,"BEIGE, MARRON",41,https://www.vinted.fr/items/3886963352-nike-dunk?referrer=catalog,https://images1.vinted.net/t/02_01035_rBzB3EXaNFv4x4iJasTJaDFG/310x430/1702725031.jpeg?s=399f9d33526597fa05e38f56eb2f082aefbee469,"CHAMPIGNY-SUR-MARNE, FRANCE",Women
294,Classic and charming Nike Dunk Low,75.0,NIKE,MARRON,39,https://www.vinted.fr/items/3886372517-classic-and-charming-nike-dunk-low?referrer=catalog,https://images1.vinted.net/t/01_0023b_LCJSphBBwPaKqhirfx8uU7zM/310x430/1702710970.jpeg?s=96fe289522aa44e6e6f66534a65f13ae70a556ea,FRANCE,Women
295,Nike low dunk ,100.0,NIKE,"BLANC, MULTICOLORE",40,https://www.vinted.fr/items/3879907602-nike-low-dunk?referrer=catalog,https://images1.vinted.net/t/02_00b66_LrFGrwzACFMEFuhmJa1rYMXU/310x430/1702494405.jpeg?s=bf4c2f468c409cd4136ea5576473d5291df30cd2,"MEPPEL, PAYS-BAS",Women
296,Nike Dunk High,50.0,NIKE,"GRIS, ARGENTÉ",40,https://www.vinted.fr/items/3864129691-nike-dunk-high?referrer=catalog,https://images1.vinted.net/t/03_01646_HBCYMNkeZGFwQphNkJsmgLoM/310x430/1702146983.jpeg?s=f0cf4ef2ccabd7fb7b9d7a672b6d4e5f04a8a32b,FRANCE,Women
297,Nike dunk hi noir et rose,45.0,NIKE,"NOIR, ROSE",37.5,https://www.vinted.fr/items/3886609991-nike-dunk-hi-noir-et-rose?referrer=catalog,https://images1.vinted.net/t/02_014d0_Zu34R8vuCUc2pB4JRz1XXQM9/310x430/1702719066.jpeg?s=401666c9c2bb224403135c3333d9b4a68f34229c,"TOULOUSE, FRANCE",Women
298,"Nike dunk low retro (38,5)",80.0,NIKE,"NOIR, GRIS",38.5,https://www.vinted.fr/items/3886662836-nike-dunk-low-retro-385?referrer=catalog,https://images1.vinted.net/t/03_00a87_dFTPMM7rskPncryHjxynGvbb/310x430/1702720107.jpeg?s=86c02ab30d3430c1d390f7a7a931c6d7ca38f55a,"BOURG-LÈS-VALENCE, FRANCE",Women
299,Dunk Nike,50.0,NIKE,"NOIR, BLANC",37.5,https://www.vinted.fr/items/3889004441-dunk-nike?referrer=catalog,https://images1.vinted.net/t/02_0013a_iSxYM5FBWeFB9kixbLoqRioH/310x430/1702763001.jpeg?s=74ca22dad5e32ff324e7fd47dfb467f4cbe7ff98,FRANCE,Women
300,Nike Dunk,80.0,NIKE,"GRIS, BLANC",38.5,https://www.vinted.fr/items/3887051149-nike-dunk?referrer=catalog,https://images1.vinted.net/t/02_00707_eUBAeKzzViX9GHDeEvJ5yTnz/310x430/1702726400.jpeg?s=9daa5cf94e24a4cd733c79fc5ec936b95e1e2edb,FRANCE,Women
301,dunk nike,50.0,NIKE,"ROSE, BLEU CLAIR",38,https://www.vinted.fr/items/3878938058-dunk-nike?referrer=catalog,https://images1.vinted.net/t/03_02611_g5biK8jKAowMw2ir21g9fGGk/310x430/1702479114.jpeg?s=fb959bb4cad1fed17d98932f974b5d7b158b3458,"LEVALLOIS-PERRET, FRANCE",Women
302,"Nike dunk low  ""Terry swoosh"" pointure 38",109.0,NIKE,"BEIGE, MULTICOLORE",38,https://www.vinted.fr/items/3860530447-nike-dunk-low-terry-swoosh-pointure-38?referrer=catalog,https://images1.vinted.net/t/02_00835_r4gANdxii1H6uP1XsddkGTuQ/310x430/1702068099.jpeg?s=bc91b1fa5225eb73f546f83030a6f847d81e434a,FRANCE,Women
303,Nike X 🔥 Milk lce cream Dunk Low EU size 38,95.35,NIKE,MULTICOLORE,38,https://www.vinted.fr/items/3887520068-nike-x-milk-lce-cream-dunk-low-eu-size-38?referrer=catalog,https://images1.vinted.net/t/02_01a5a_6HtawEKwWfUhbFFoGqrkf3zV/310x430/1702733588.jpeg?s=09b1a56b4b83321af5ef158af20a8ac48dfb46ca,"PARIS, FRANCE",Women
304,Nike Dunk Low UNC,85.0,NIKE,BLEU,35,https://www.vinted.fr/items/3886072484-nike-dunk-low-unc?referrer=catalog,https://images1.vinted.net/t/03_00051_Mu1BtxQTafS1nV54y8so94p6/310x430/1702675091.jpeg?s=0532defece88e55c0617de29fee9553ee472a3d4,"SENS, FRANCE",Women
305,Dunk rose neuf nike,100.5,NIKE,"ROSE, ROSE",37.5,https://www.vinted.fr/items/3888483262-dunk-rose-neuf-nike?referrer=catalog,https://images1.vinted.net/t/02_021d3_G4JHtDAawWJSLgEg1b992Riu/310x430/1702749790.jpeg?s=ada41ce2c3895c0acad719527628a85e5889ab68,FRANCE,Women
306,Nike Dunk Low white green EU:37,62.4,NIKE,"BLANC, VERT",37,https://www.vinted.fr/items/3887378051-nike-dunk-low-white-green-eu37?referrer=catalog,https://images1.vinted.net/t/02_02178_rnZd9PYWEUJXxrK6MwQqvowQ/310x430/1702731484.jpeg?s=18267882706483fd162ef896566e1a2540d84f55,"GONESSE, FRANCE",Women
307,Dunk triple pink,130.0,NIKE,"ROSE, ROSE",40,https://www.vinted.fr/items/3887432039-dunk-triple-pink?referrer=catalog,https://images1.vinted.net/t/03_0019b_4TmDPQeLzGG87hy7czjct4ZK/310x430/1702732295.jpeg?s=bf0d6af8fd66b0d32b6513399c80642dffed1831,FRANCE,Women
308,Basket Nike Dunk Low Medium Olive,135.0,NIKE,"BLANC, KAKI",37.5,https://www.vinted.fr/items/3882708141-basket-nike-dunk-low-medium-olive?referrer=catalog,https://images1.vinted.net/t/02_021a5_aeWUzTazW4B5gghKcLhiCAxR/310x430/1702575421.jpeg?s=1446ad712ac220d593ebc6365ba3e6cbdf8ca5fd,FRANCE,Women
309,nike dunk low next nature ,110.0,NIKE,"NOIR, BLANC",39,https://www.vinted.fr/items/3887557083-nike-dunk-low-next-nature?referrer=catalog,https://images1.vinted.net/t/01_01094_MXkBZBuL9NsHGZJtojZfuqVV/310x430/1702734126.jpeg?s=a3c3d0053826a650bae3e46a92f1f2009759d8f5,"BABY, FRANCE",Women
310,Nike Dunk Low Retro ,100.0,NIKE,"GRIS, BLANC",40,https://www.vinted.fr/items/3888449627-nike-dunk-low-retro?referrer=catalog,https://images1.vinted.net/t/03_02603_jyd6gebg9uwP2aPrj9LsHAJJ/310x430/1702749106.jpeg?s=5285f524e3fefa6a3acbd45dd8b059cd228587d9,FRANCE,Women
311,Nike dunk panda ,80.0,NIKE,"NOIR, BLANC",39,https://www.vinted.fr/items/3870213606-nike-dunk-panda?referrer=catalog,https://images1.vinted.net/t/01_01a91_1QB9GPwbtxSWdQpAiUzFWWrf/310x430/1702280767.jpeg?s=3a143b342f3a8cfa53b7d42e3c697e5c91fafff9,"SAINT-BRICE-SOUS-FORÊT, FRANCE",Women
312,Nike dunk low,120.0,NIKE,"VERT, VERT FONCÉ",38.5,https://www.vinted.fr/items/3876784840-nike-dunk-low?referrer=catalog,https://images1.vinted.net/t/03_0162e_RgV4oYsTX2iqWK41p9AC6AMW/310x430/1702412734.jpeg?s=6029effe8836a9b2641f5a6e8628ff3d5b5de4e7,"DIJON, FRANCE",Women
313,Nike Dunk Low Archeo Pink taille 38.5,170.0,NIKE,ROSE,38.5,https://www.vinted.fr/items/3888106560-nike-dunk-low-archeo-pink-taille-385?referrer=catalog,https://images1.vinted.net/t/01_01e1d_XMt4hHH7pWoJmEUa9v5Ugz7e/310x430/1702742674.jpeg?s=8ee8e209044bf403fdcb89314df830cc7a086313,"TOULOUSE, FRANCE",Women
314,Nike dunk low ,90.0,NIKE,ROUGE,40.5,https://www.vinted.fr/items/3878540702-nike-dunk-low?referrer=catalog,https://images1.vinted.net/t/03_025e3_oAfTmVTFk9EEeMFYBVFh4eQq/310x430/1702473546.jpeg?s=83869255b005880314ebe8dbe32a9c16e5f08473,"BELVEDERE MARITTIMO, ITALIE",Women
315,Dunk low Nike ,80.0,NIKE,"BLEU, MOUTARDE",40.5,https://www.vinted.fr/items/3874113317-dunk-low-nike?referrer=catalog,https://images1.vinted.net/t/03_020d8_kyUTy8NDEeNsWREyrGQTQYu5/310x430/1702370175.jpeg?s=3894f961de56b3ba81e3ce9d4e9c2b9b14aaca75,"LE RAINCY, FRANCE",Women
316,Nike Dunk,80.0,NIKE,"NOIR, MARRON",43,https://www.vinted.fr/items/3865479551-nike-dunk?referrer=catalog,https://images1.vinted.net/t/01_00b00_k4ts2YcLc6PTrnNBRzioasuB/310x430/1702201328.jpeg?s=030b98c0fec06cb7760aa57dd92c907e605a511c,"ANNECY, FRANCE",Women
317,Nike dunk low White,45.0,NIKE,BLANC,38.5,https://www.vinted.fr/items/3886070792-nike-dunk-low-white?referrer=catalog,https://images1.vinted.net/t/03_017a6_E5V6Zih9dxWBp7cdQbNL5ko9/310x430/1702675043.jpeg?s=d2426411ec9757cfb871b9b361b9e64e685af015,FRANCE,Women
318,Nike dunk low next nature,65.0,NIKE,"BLANC, MENTHE",36,https://www.vinted.fr/items/3886117722-nike-dunk-low-next-nature?referrer=catalog,https://images1.vinted.net/t/03_02488_bhU7nFBdTfawPioY8zzQyuiM/310x430/1702676547.jpeg?s=2401cfff1e4266f3ce81204910c4e4ef99d52a9e,"AULNAY-SOUS-BOIS, FRANCE",Women
319,nike dunk low grey 39,75.0,NIKE,GRIS,39,https://www.vinted.fr/items/3887686459-nike-dunk-low-grey-39?referrer=catalog,https://images1.vinted.net/t/02_02480_UUrCshipkffrwemD5rJUQJCw/310x430/1702736019.jpeg?s=a42760a28ade827a5d0f47b4e3c52675b260719b,BELGIQUE,Women
320,Nike dunk,50.0,NIKE,NOIR,39,https://www.vinted.fr/items/3873239576-nike-dunk?referrer=catalog,https://images1.vinted.net/t/03_00240_kovGJ7JGNSXYQxw4MTBbip3J/310x430/1702325909.jpeg?s=eba69c134701d7e06669b5c417430c5f7fd6b1a2,"PLOUAGAT, FRANCE",Women
321,Nike Dunk Low,100.0,NIKE,NOIR,36,https://www.vinted.fr/items/3884426428-nike-dunk-low?referrer=catalog,https://images1.vinted.net/t/01_01fe4_icQFntbSuojJg9k6pf9W8fPH/310x430/1702640681.jpeg?s=73a14717af7e5bb967ca41c912a556dfbe18686b,"RODEZ, FRANCE",Women
322,Baskets Nike Dunk Low Cacao,130.0,NIKE,"BLANC, MARRON",38.5,https://www.vinted.fr/items/3888743354-baskets-nike-dunk-low-cacao?referrer=catalog,https://images1.vinted.net/t/03_02655_khtdcXbrARe6UPmW7tvCNicz/310x430/1702755723.jpeg?s=a3833aa8ad8247e1e39f3474080cb239574dd249,"LYON, FRANCE",Women
323,Nike Dunk Low,75.0,NIKE,"BLANC, LILA",39,https://www.vinted.fr/items/3873329726-nike-dunk-low?referrer=catalog,https://images1.vinted.net/t/01_017c6_aMCCSnj47NWYzH6aggYqP6qx/310x430/1702327162.jpeg?s=113e6b85570ef0d2e160446ac2640a9db473e6be,"OSTRICOURT, FRANCE",Women
324,Nike Dunk Low ,130.0,NIKE,MENTHE,37.5,https://www.vinted.fr/items/3886439944-nike-dunk-low?referrer=catalog,https://images1.vinted.net/t/01_010f1_F2U1PtWF5RbaBqD7g11R3y8Y/310x430/1702714491.jpeg?s=a26f2e2bd825d4487a896684201e0c103cd5a8fc,"CLERMONT-FERRAND, FRANCE",Women
325,Nike dunk triple pink taille 39,130.0,NIKE,ROSE,39,https://www.vinted.fr/items/3889063902-nike-dunk-triple-pink-taille-39?referrer=catalog,https://images1.vinted.net/t/01_00d8e_E14jbSF7fGL6iNheE9MuLiRa/310x430/1702765194.jpeg?s=1e548a318e0ba5713b602d2efdfc3cb0afe9faf4,FRANCE,Women
326,Nike Dunk Low,110.0,NIKE,"NOIR, GRIS",46,https://www.vinted.fr/items/3879119031-nike-dunk-low?referrer=catalog,https://images1.vinted.net/t/02_01565_boQU7XrVmDvTsnFyttjM5Qyh/310x430/1702481768.jpeg?s=dc1c076d39dc756121278149f750c5334dd082ca,"COLOMIERS, FRANCE",Women
327,Nike dunk low ,60.0,NIKE,"BLANC, ROUGE",35.5,https://www.vinted.fr/items/3888276981-nike-dunk-low?referrer=catalog,https://images1.vinted.net/t/02_01152_nMiPhb9GpBaP6ppsAroeiHmM/310x430/1702745761.jpeg?s=302268a64c904f2bf4c743eeb80973b63e7dec9c,FRANCE,Women
328,Nike Dunk safari ,60.0,NIKE,"KAKI, MARRON",40,https://www.vinted.fr/items/3856160426-nike-dunk-safari?referrer=catalog,https://images1.vinted.net/t/02_00648_5S5AnBD8zvpR1ycM88WiYAi3/310x430/1701964858.jpeg?s=d27fd2c8c68fc4aa9cc24c2e8241350e9fcf73d8,FRANCE,Women
329,Dūnk Triplē Pink GS Low Retro Eu 38,56.12,NIKE,ROSE,38,https://www.vinted.fr/items/3887849522-dunk-triple-pink-gs-low-retro-eu-38?referrer=catalog,https://images1.vinted.net/t/02_002eb_KJVoACLd7soar7k4iUQHx2ic/310x430/1702738465.jpeg?s=aabb9bfff9f22cc67d71267ac3c0feb12ef9d6cf,"LIVRON-SUR-DRÔME, FRANCE",Women
330,Nike dunk low laser fuchsia 38 ,120.0,NIKE,ROSE,38,https://www.vinted.fr/items/3888539842-nike-dunk-low-laser-fuchsia-38?referrer=catalog,https://images1.vinted.net/t/02_005c6_rVfjDjgRv9f3cuZnFeYkDg2g/310x430/1702750989.jpeg?s=1217390af41eac44775a677e286220ded578ab41,"CHALON-SUR-SAÔNE, FRANCE",Women
331,Dunk Nike ,30.0,NIKE,"NOIR, ROSE",36,https://www.vinted.fr/items/3887908974-dunk-nike?referrer=catalog,https://images1.vinted.net/t/02_00c89_YZMGkf5q83MhNG2x1j8rGtJg/310x430/1702739405.jpeg?s=3e2603854eb22266c00b256a1b42dd4cafdbfbb4,FRANCE,Women
332,Nike dunk low gris,95.0,NIKE,"GRIS, BLANC",42,https://www.vinted.fr/items/3887606509-nike-dunk-low-gris?referrer=catalog,https://images1.vinted.net/t/02_015eb_TqsXMLHJ32uVgk1yn7r7XYtF/310x430/1702734847.jpeg?s=d918230b85e28c56ae5153b2377f0d54b707fff2,FRANCE,Women
333,Nike dunk low,70.0,NIKE,"BLANC, MULTICOLORE",40,https://www.vinted.fr/items/3868457468-nike-dunk-low?referrer=catalog,https://images1.vinted.net/t/03_01c60_FbiachuCbo4ja4WJNtChoJTX/310x430/1702229330.jpeg?s=760765091053316b958d1fc2f7ae08e6031e2de5,"CHOISY-LE-ROI, FRANCE",Women
334,Nike Dunk safari,75.0,NIKE,MULTICOLORE,36,https://www.vinted.fr/items/3886891745-nike-dunk-safari?referrer=catalog,https://images1.vinted.net/t/02_015a8_zZNbaGus5X1Qro17SVb2Rvbr/310x430/1702723928.jpeg?s=f61548ae46df52da162079f2b4dd6ae1641bd0fc,"NEMOURS, FRANCE",Women
335,Nike Dunk Low Hyper Royal ,120.0,NIKE,"BLANC, BLEU",37.5,https://www.vinted.fr/items/3877951028-nike-dunk-low-hyper-royal?referrer=catalog,https://images1.vinted.net/t/02_01c1a_AeGaaxup8VQT9uqTYnP4zp7X/310x430/1702464566.jpeg?s=2fadeea3749c16fe41f604220f79ceb8b4821ddd,FRANCE,Women
336,"Nike Dunk Low Varsity Green"" 39",65.0,NIKE,"VERT, VERT FONCÉ",39,https://www.vinted.fr/items/3888222888-nike-dunk-low-varsity-green-39?referrer=catalog,https://images1.vinted.net/t/03_01a39_2qsP4Mqz7pjpAyhsptLLhb5o/310x430/1702744750.jpeg?s=000d19feb61f0e09dc830f28349067c998053520,"MAIRENA DEL ALCOR, ESPAGNE",Women
337,Nike Dunk,100.0,NIKE,"NOIR, ORANGE",38,https://www.vinted.fr/items/3878133403-nike-dunk?referrer=catalog,https://images1.vinted.net/t/01_001a3_LmeghcBdmXGL2rLkfFDateBS/310x430/1702467393.jpeg?s=6a2635911b5b4ee1167b028672f4572ce6a11e20,"PARIS, FRANCE",Women
338,Nike dunk high,60.0,NIKE,NOIR,38,https://www.vinted.fr/items/3849565233-nike-dunk-high?referrer=catalog,https://images1.vinted.net/t/01_014e9_sqQb8p2oqSRza9Hc2XkqXmj4/310x430/1701801756.jpeg?s=95c62a8adf5988ba5d714fe465873469f12f10f2,FRANCE,Women
339,Nike Dunk Syracuse Low EUR 37.5,56.0,NIKE,ORANGE,37.5,https://www.vinted.fr/items/3887798437-nike-dunk-syracuse-low-eur-375?referrer=catalog,https://images1.vinted.net/t/03_0166a_6BGCMzkXzheFhtcGUdBdUxap/310x430/1702737693.jpeg?s=296eb77f57db70c6837af846e2034c97c53c4a54,"PARIS, FRANCE",Women
340,Nike Dunk Low Disrupt 2 Pale Ivory Black Women's 39,140.0,NIKE,BLANC,39,https://www.vinted.fr/items/3887430929-nike-dunk-low-disrupt-2-pale-ivory-black-womens-39?referrer=catalog,https://images1.vinted.net/t/01_02067_ufEqHvR5pk74BC4stxnWwFjW/310x430/1702732278.jpeg?s=6ccf9dc665a040b519243d7530ad4146f27f6d44,FRANCE,Women
341,Dunk Low Two-Toned Grey,100.0,NIKE,"GRIS, BLANC",38.5,https://www.vinted.fr/items/3884059012-dunk-low-two-toned-grey?referrer=catalog,https://images1.vinted.net/t/02_01cf6_xLoHPyLNvA3oSLP3pgnGt6uf/310x430/1702633797.jpeg?s=fa0b0b31cbc3aef50b089291357f365f0841a3dd,FRANCE,Women
342,🌹 Dunk low Laser Fuchsia (38),140.0,NIKE,"BLANC, ROSE",38,https://www.vinted.fr/items/3882422895-dunk-low-laser-fuchsia-38?referrer=catalog,https://images1.vinted.net/t/01_0080c_RZ16hTR72hB62Pq3u8sk7aHR/310x430/1702570248.jpeg?s=2bc72503c7930264672daa6b70d1b7c09785fb5d,"DONZÈRE, FRANCE",Women
343,Nike Dunk montantes,100.0,NIKE,"NOIR, BLANC",39,https://www.vinted.fr/items/3874489142-nike-dunk-montantes?referrer=catalog,https://images1.vinted.net/t/03_01a57_6FUbPCdeQytYv3V5bF8fxWQn/310x430/1702377221.jpeg?s=e09335aefc1bb2c1d506db90537f293c55a3f6b9,FRANCE,Women
344,"Dunk bleu et jaune t36,5",70.0,NIKE,"BLEU CLAIR, JAUNE",36.5,https://www.vinted.fr/items/3886013286-dunk-bleu-et-jaune-t365?referrer=catalog,https://images1.vinted.net/t/02_023fe_Gcug1LpQp9bQAR2YpJbdssRN/310x430/1702673418.jpeg?s=fc4f0cd6b5817f186e82f3952831f5bfc6967d4a,FRANCE,Women
345,Nike Dunk Mid,55.0,NIKE,"BEIGE, KAKI",39,https://www.vinted.fr/items/3875468055-nike-dunk-mid?referrer=catalog,https://images1.vinted.net/t/03_00f1d_7BCoK6fsZDdoCKH6RprdxVX1/310x430/1702391753.jpeg?s=ae86d8a4b0bf7297a32477871091cd86baf7ea42,ESPAGNE,Women
346,Nḭkḛ Dūnk Lów Cacao Wow Taille 37.5,65.0,NIKE,MARRON,37.5,https://www.vinted.fr/items/3888913023-nike-dunk-low-cacao-wow-taille-375?referrer=catalog,https://images1.vinted.net/t/01_00a95_QcokPQ3NSXhSkzXEqsDAkttT/310x430/1702760167.jpeg?s=d55009a31109a679de77b22550c8180b0b0fece9,"MARTIGUES, FRANCE",Women
347,Nike Dunk Low,60.0,NIKE,"GRIS, BLANC",38,https://www.vinted.fr/items/3876973558-nike-dunk-low?referrer=catalog,https://images1.vinted.net/t/01_026ca_UocmV6uvsvGeSdjEXmVcyZM5/310x430/1702416056.jpeg?s=f6687f906a92b93b1c8d9eee17b4f0ace9bbc271,"COURBEVOIE, FRANCE",Women
348,Dunk/dunk volette ,85.0,NIKE,LILA,38,https://www.vinted.fr/items/3888714122-dunkdunk-volette?referrer=catalog,https://images1.vinted.net/t/01_020b0_Yx8GFEUFMJG4iNiK1EnLmq7x/310x430/1702755006.jpeg?s=7e2412cc83bd173878a3e1fcb0f8cc156f2216a0,"MARQUETTE-LEZ-LILLE, FRANCE",Women
349,Dunk noir  nike ,70.0,NIKE,"NOIR, BLANC",39,https://www.vinted.fr/items/3887281227-dunk-noir-nike?referrer=catalog,https://images1.vinted.net/t/01_01289_3zHaQ2Pi3L3e2yuroXiX6AgQ/310x430/1702730013.jpeg?s=1e6f62079c511a5ae0cbb014abc34d0e154bbae5,"LUNEL, FRANCE",Women
350,Nike Dunk ,62.0,NIKE,"NOIR, BLANC",38,https://www.vinted.fr/items/3876500577-nike-dunk?referrer=catalog,https://images1.vinted.net/t/03_019ba_aeYXwLouAQSPo8Egn7TTiLyw/310x430/1702814709.jpeg?s=3781293f367f9e7b637ef0d8820d02749fe447e4,FRANCE,Women
351,Nike dunk,38.0,NIKE,"BLANC, MENTHE",37,https://www.vinted.fr/items/3870177725-nike-dunk?referrer=catalog,https://images1.vinted.net/t/02_01c11_ExnUg42frw4qCBtgrcR5eZj2/310x430/1702278870.jpeg?s=799527e34b234358f9e1f303a7640da3536822cb,FRANCE,Women
352,dunk high,90.0,NIKE,"BLANC, ROUGE",40.5,https://www.vinted.fr/items/3872683180-dunk-high?referrer=catalog,https://images1.vinted.net/t/01_01294_PyejKbRpPgADmcg9MrW8rbLW/310x430/1702318230.jpeg?s=ea898ac8169c661e2be89209ac04174c0b795292,"VILLENEUVE-LA-GARENNE, FRANCE",Women
353,Nike dunk disrupt ,125.0,NIKE,KAKI,38,https://www.vinted.fr/items/3879434232-nike-dunk-disrupt?referrer=catalog,https://images1.vinted.net/t/02_01204_QVbgt4yRXGWMPTvtkJKQgwBA/310x430/1702486640.jpeg?s=dab98db711b733b0923929c4d6e6763c70917721,FRANCE,Women
354,Nike dunk ,130.0,NIKE,"BLANC, MENTHE",37.5,https://www.vinted.fr/items/3880933502-nike-dunk?referrer=catalog,https://images1.vinted.net/t/02_00ba3_NAXuFifQvcXXQ2JHiqYmPy5t/310x430/1702544412.jpeg?s=8e01cd4722abec3d29c5083638f06ee70f0df965,FRANCE,Women
355,Basket Nike Dunk ,65.0,NIKE,"NOIR, BLEU",35.5,https://www.vinted.fr/items/3867630373-basket-nike-dunk?referrer=catalog,https://images1.vinted.net/t/03_0098e_KMQ1VbKDmZi24JUiydfCJaGb/310x430/1702221326.jpeg?s=e5f46fdf1a88f686abe0fee8645a4afe9b1f77d1,"TORCY, FRANCE",Women
356,Nike Dunk Low Next Nature Pale Coral,150.0,NIKE,"BLANC, ABRICOT",40,https://www.vinted.fr/items/3889066132-nike-dunk-low-next-nature-pale-coral?referrer=catalog,https://images1.vinted.net/t/02_024a8_nxnoi3TVBos76tLTA22qGyQR/310x430/1702765290.jpeg?s=33aee08cfe8efd9fa184ee71519bfc92658df1ab,FRANCE,Women
357,Nike Dunk Low Just Do It White Phantom,140.0,NIKE,"BEIGE, BORDEAUX",38,https://www.vinted.fr/items/3877131208-nike-dunk-low-just-do-it-white-phantom?referrer=catalog,https://images1.vinted.net/t/02_00c23_UqNkZPkcCVwvxtyhqs1dVk71/310x430/1702419713.jpeg?s=485a494f5e0f5372d8c2f854ed4983d8b7b15267,"GUYANCOURT, FRANCE",Women
358,Belle paire basket NIKE react élément 55 authentique taille 38 TBE,45.0,NIKE,"BEIGE, ROSE",38,https://www.vinted.fr/items/3887835715-belle-paire-basket-nike-react-element-55-authentique-taille-38-tbe?referrer=catalog,https://images1.vinted.net/t/02_0263d_FTN8jeUmSvtfyWWAXsPeNyVG/310x430/1702738255.jpeg?s=b55d18bf7a4af6f70ceb148852fe43420274240e,"CASTRIES, FRANCE",Women
359,Nike dunk low,100.0,NIKE,"NOIR, BLANC",38.5,https://www.vinted.fr/items/3869160946-nike-dunk-low?referrer=catalog,https://images1.vinted.net/t/01_01be7_zoDahsN6btEAeFms5aDHV9de/310x430/1702236627.jpeg?s=50a0c532efe615f728f52ba3daa791321db5c89f,FRANCE,Women
360,Nike Dunk Low Sb PowerPuff girls Blossom,289.99,NIKE,"ORANGE, ROSE",42,https://www.vinted.fr/items/3887866769-nike-dunk-low-sb-powerpuff-girls-blossom?referrer=catalog,https://images1.vinted.net/t/03_00c4f_R5hKRRBGPdrhNNXM47BoBL52/310x430/1702738732.jpeg?s=18dba0506b8662e913fc751de13bda88a46fef9a,"BORDEAUX, FRANCE",Women
361,Nike dunk low ,150.0,NIKE,"BLANC, ORANGE",38,https://www.vinted.fr/items/3874030237-nike-dunk-low?referrer=catalog,https://images1.vinted.net/t/03_02106_KDmXwHmd9TSYvWKDG3JnCZRu/310x430/1702367583.jpeg?s=3c4360ab17ab39195335be622b02dfc72e7c3748,"SEPTÈMES-LES-VALLONS, FRANCE",Women
362,Dunk low ,95.0,NIKE,"BLANC, DORÉ",38.5,https://www.vinted.fr/items/3864148363-dunk-low?referrer=catalog,https://images1.vinted.net/t/03_02482_TQKN4K9WbRHhNbtwHvZjcW48/310x430/1702147280.jpeg?s=8f43f11f1c429b29df9e627f480eadc59c9baf7a,"SAUVESSANGES, FRANCE",Women
363,Nike dunk low ,109.99,NIKE,"BLANC, BLEU",38,https://www.vinted.fr/items/3888814372-nike-dunk-low?referrer=catalog,https://images1.vinted.net/t/02_022ff_jvrmE7aPJtHv9SGk7arv1qUA/310x430/1702757493.jpeg?s=37893420523f3ab6192c77b44c9209f0ddf8bd0c,FRANCE,Women
364,Nike dunk low pink,85.0,NIKE,"ROSE, MULTICOLORE",36,https://www.vinted.fr/items/3886547632-nike-dunk-low-pink?referrer=catalog,https://images1.vinted.net/t/01_001ae_iKfN4v5Do3paysptwpZVjMu6/310x430/1702717680.jpeg?s=0065e7b1c19902bfcd33f971a46f38e863daad13,FRANCE,Women
365,Dunk law ,120.0,NIKE,"ROSE, ROSE",39,https://www.vinted.fr/items/3887454816-dunk-law?referrer=catalog,https://images1.vinted.net/t/01_0128a_HdnYQST4JDaqUPusXY55JNno/310x430/1702732628.jpeg?s=a946090c7ccaaab2ef078ae3e91d22bd3b784e97,FRANCE,Women
366,Dunk nike,55.0,NIKE,"BLANC, ORANGE",39,https://www.vinted.fr/items/3887749177-dunk-nike?referrer=catalog,https://images1.vinted.net/t/02_00873_Zdu6977XqDrjDnzeuhQi7pvV/310x430/1702736953.jpeg?s=396f040f132995d248cf48f512c5484d8ab5dd7f,"MULHOUSE, FRANCE",Women
367,Olijfgroene dunks,150.0,NIKE,KAKI,39,https://www.vinted.fr/items/3874954056-olijfgroene-dunks?referrer=catalog,https://images1.vinted.net/t/03_0269f_5NJ5WnuFemrtkDAr25dumj7M/310x430/1702384370.jpeg?s=0540e820ddd393f91f74bf69b2013a823e17ae3e,"HEMIKSEM, BELGIQUE",Women
368,Nike dunk,60.0,NIKE,"NOIR, VERT",37.5,https://www.vinted.fr/items/3886926610-nike-dunk?referrer=catalog,https://images1.vinted.net/t/02_00f6a_nYu8gpUbQidAPDP35P8JDJ8M/310x430/1702724465.jpeg?s=67d2d6089e6bf47f378f55c9a07df19f13cd69c4,"PONTOISE, FRANCE",Women
369,Dunk bleu clair,100.0,NIKE,"BLANC, BLEU",39,https://www.vinted.fr/items/3886835053-dunk-bleu-clair?referrer=catalog,https://images1.vinted.net/t/01_00243_AhBnv1hpeRPfHgfN9tBhhH66/310x430/1702723043.jpeg?s=7a87582971fba004618937e419bf4937849b6454,"CANET, FRANCE",Women
