Unnamed: 0,Title,Price,Brand,Color,Size,Link,Image Source,Localisation,Gender
594,Nike dunk low sb the powerpuff girls bubbles supernana,320.0,NIKE,"BLEU, JAUNE",44,https://www.vinted.fr/items/3888230309-nike-dunk-low-sb-the-powerpuff-girls-bubbles-supernana?referrer=catalog,https://images1.vinted.net/t/02_00e70_zcLxTCqne44mzSrQLHJCHasX/310x430/1702744888.jpeg?s=7e7dc32e33ef77d4be3df8ab986ba2a4780629e7,FRANCE,Men
595,Nike Dunk purple ,80.0,NIKE,"BLANC, VIOLET",43,https://www.vinted.fr/items/3869558080-nike-dunk-purple?referrer=catalog,https://images1.vinted.net/t/03_026f6_9C7MVgX89Lce4vKwNoXk7j1G/310x430/1702241371.jpeg?s=0d91c9827c03bd763f4143218f2089f3b53843a2,"LE GENEST-SAINT-ISLE, FRANCE",Men
596,Chaussures Nike,25.0,NIKE,"NOIR, BLANC",43,https://www.vinted.fr/items/3886961792-chaussures-nike?referrer=catalog,https://images1.vinted.net/t/02_0085e_KZHdptR3JND1GQhNr5LR2Ycy/310x430/1702725007.jpeg?s=50fad50292251edfb270172830c8bb5f4db9aa3b,"SARE, FRANCE",Men
597,Nike dunk,60.0,NIKE,"NOIR, BLANC",41,https://www.vinted.fr/items/3887256509-nike-dunk?referrer=catalog,https://images1.vinted.net/t/01_00d5f_91U9HagKox495vkpQRco9YQ4/310x430/1702729633.jpeg?s=dce25e0da4a7b21e508ad7e81dbeae70e2415965,FRANCE,Men
598,Nike Dunk low noir et jaune ,115.0,NIKE,"NOIR, JAUNE",45,https://www.vinted.fr/items/3891406685-nike-dunk-low-noir-et-jaune?referrer=catalog,https://images1.vinted.net/t/01_00752_Jg6QWgK5B56ZTs8xcXVMzgUL/310x430/1702831084.jpeg?s=26f1ae098f5c17247ba974384ec7e7b262d12f28,"BOIS-COLOMBES, FRANCE",Men
599,Niks sb blazer thrasher ,169.0,NIKE,"NOIR, BEIGE",45,https://www.vinted.fr/items/3890866140-niks-sb-blazer-thrasher?referrer=catalog,https://images1.vinted.net/t/03_0121e_VPgpZbJUvG3yaKgw8oNhuesw/310x430/1702823932.jpeg?s=040e3b98d67abdcc6397daa0d1acfc82a089b18a,"YVOY-LE-MARRON, FRANCE",Men
600,Chaussures Nike,25.0,NIKE,"NOIR, BLANC",43,https://www.vinted.fr/items/3886961792-chaussures-nike?referrer=catalog,https://images1.vinted.net/t/02_0085e_KZHdptR3JND1GQhNr5LR2Ycy/310x430/1702725007.jpeg?s=50fad50292251edfb270172830c8bb5f4db9aa3b,"SARE, FRANCE",Men
601,Nike dunk,60.0,NIKE,"NOIR, BLANC",41,https://www.vinted.fr/items/3887256509-nike-dunk?referrer=catalog,https://images1.vinted.net/t/01_00d5f_91U9HagKox495vkpQRco9YQ4/310x430/1702729633.jpeg?s=dce25e0da4a7b21e508ad7e81dbeae70e2415965,FRANCE,Men
602,Nike Dunk low noir et jaune ,115.0,NIKE,"NOIR, JAUNE",45,https://www.vinted.fr/items/3891406685-nike-dunk-low-noir-et-jaune?referrer=catalog,https://images1.vinted.net/t/01_00752_Jg6QWgK5B56ZTs8xcXVMzgUL/310x430/1702831084.jpeg?s=26f1ae098f5c17247ba974384ec7e7b262d12f28,"BOIS-COLOMBES, FRANCE",Men
603,Niks sb blazer thrasher ,169.0,NIKE,"NOIR, BEIGE",45,https://www.vinted.fr/items/3890866140-niks-sb-blazer-thrasher?referrer=catalog,https://images1.vinted.net/t/03_0121e_VPgpZbJUvG3yaKgw8oNhuesw/310x430/1702823932.jpeg?s=040e3b98d67abdcc6397daa0d1acfc82a089b18a,"YVOY-LE-MARRON, FRANCE",Men
604,Nike dunk high ,40.0,NIKE,"VERT, VERT FONCÉ",44,https://www.vinted.fr/items/3884791536-nike-dunk-high?referrer=catalog,https://images1.vinted.net/t/03_01431_WptDPcr2g9hetHa5SDyJ83Q4/310x430/1702647325.jpeg?s=c2c99e9abdef28886ec89a6793aae67eaea2a2d2,"SAINT-MARTIN-D'HÈRES, FRANCE",Men
605,Nike Dunk Low Photon dust ,134.99,NIKE,"GRIS, BLANC",44,https://www.vinted.fr/items/3889022038-nike-dunk-low-photon-dust?referrer=catalog,https://images1.vinted.net/t/01_00db9_36HAGnNMptquBwpDn1rdPwbK/310x430/1702763593.jpeg?s=135e19c8b178df6dee0edb8cb5c1e00fd25fd118,"LYON, FRANCE",Men
606,Dunk Low Jade,100.0,NIKE,"BLANC, VERT",43,https://www.vinted.fr/items/3887454768-dunk-low-jade?referrer=catalog,https://images1.vinted.net/t/03_00ea1_Qt7rf7aw5LP57XNVcPZKLKTx/310x430/1702732627.jpeg?s=008cfc6cf5308904e6ce59d5085324c85c5706b4,FRANCE,Men
607,Nike Dunk Low « Washed Denim »,105.0,NIKE,"BLANC, BLEU CLAIR",45,https://www.vinted.fr/items/3884399538-nike-dunk-low-washed-denim?referrer=catalog,https://images1.vinted.net/t/01_00e0a_RHjJVUoNCGUgEiRFub6C3E5w/310x430/1702640175.jpeg?s=cb5310356b60efd2e0dd72b18c979f4f6d756813,"CALAIS, FRANCE",Men
608,Sweat Nike Vintage 90’s Big Logo bordado,35.0,NIKE,GRIS,L,https://www.vinted.fr/items/3853104635-sweat-nike-vintage-90s-big-logo-bordado,https://images1.vinted.net/t/02_006db_51TuiPoWMka54tbzw6UnueZs/310x430/1702057028.jpeg?s=a9514bfa9380b58d124a98c3c00d041d8ba05385,"VALENCIA, ESPAGNE",Men
609,nike dunk,75.0,NIKE,NOIR,39,https://www.vinted.fr/items/3889606665-nike-dunk?referrer=catalog,https://images1.vinted.net/t/02_00839_scvUCEbGhRB6GdbM3rbCEzUe/310x430/1702807429.jpeg?s=d714f8701c3394b4b9747b7d678f65b25c50f049,"MAGNÉ, FRANCE",Men
610,Nike Dunk low Safari,70.0,NIKE,"VERT, MARRON","42,5",https://www.vinted.fr/items/3886646853-nike-dunk-low-safari?referrer=catalog,https://images1.vinted.net/t/01_00f82_Zxq14CXLWKP8BZdXwddtKLEF/310x430/1702719805.jpeg?s=dbf8f92fc347ae7c4b6deb8675393abbe640bee9,"SOISY-SOUS-MONTMORENCY, FRANCE",Men
611,Nike Dunk Low By You White & Blue ,60.0,NIKE,"BLANC, BLEU",46,https://www.vinted.fr/items/3889986904-nike-dunk-low-by-you-white-blue?referrer=catalog,https://images1.vinted.net/t/01_023b6_9U8ziWeeDtQoTEaMTftm7jNd/310x430/1702812636.jpeg?s=61fd24dfb3ea9ac430044e43f29c6e2dc67bef7d,"CAMOS, ESPAGNE",Men
612,Nike dunk dusty olive ,180.0,NIKE,"ORANGE, KAKI",44,https://www.vinted.fr/items/3883260982-nike-dunk-dusty-olive?referrer=catalog,https://images1.vinted.net/t/03_00df7_3BrqnzzSHy8GxvicYDSgUqQ5/310x430/1702585864.jpeg?s=82a258049643702d2c084cecdc1246f792705aa5,"MULHOUSE, FRANCE",Men
613,Nike Dunk Low Sb Powerpuff « Blossom »,310.0,NIKE,ROSE,"42,5",https://www.vinted.fr/items/3885484889-nike-dunk-low-sb-powerpuff-blossom?referrer=catalog,https://images1.vinted.net/t/01_001ed_npibENNgt9bMp5H9PXn82YmC/310x430/1702660721.jpeg?s=0a32f7c5e3f6016e67a03d611f150621d9fbdbed,"MÉRIGNAC, FRANCE",Men
614,Dunk low off white lot 50,500.0,NIKE,"NOIR, VIOLET",44,https://www.vinted.fr/items/3890265671-dunk-low-off-white-lot-50?referrer=catalog,https://images1.vinted.net/t/01_01147_j9Gn5EJWiK3TYVFTmNLD3uYy/310x430/1702816349.jpeg?s=1d4f44d9b560d1d085127611d7ee1ba2ec50f695,"CREVIN, FRANCE",Men
615,Bambas Nike dunk low,120.0,NIKE,"BLANC, BLEU",41,https://www.vinted.fr/items/3887264423-bambas-nike-dunk-low?referrer=catalog,https://images1.vinted.net/t/03_00dcb_KBH761RL8J71Y2qU1hUN8XPE/310x430/1702729755.jpeg?s=d47d91e59c489508e63c11d6bc216d5d3c8f50b9,ESPAGNE,Men
616,nike dunk low ,80.0,NIKE,"NOIR, BLANC",42,https://www.vinted.fr/items/3887931718-nike-dunk-low?referrer=catalog,https://images1.vinted.net/t/01_00d75_pqPh6bXCba7rBRip9rtF69Wa/310x430/1702739767.jpeg?s=541ab37beccbb268cf6d47c6421051acc4a5d54b,"CANTENAY-ÉPINARD, FRANCE",Men
617,Nike Dunk low Valentine’s Day ,90.0,NIKE,"BLANC, JAUNE",42,https://www.vinted.fr/items/3887188017-nike-dunk-low-valentines-day?referrer=catalog,https://images1.vinted.net/t/01_01b37_WY3rKH69AKaXeP5dFKbD5KYc/310x430/1702728560.jpeg?s=8cf3dfcc7d23fa12c816fdec8bcaf165b256cd46,"VALENCE, FRANCE",Men
618,Dunk sb powerpuff,350.0,NIKE,"ORANGE, ROSE",43,https://www.vinted.fr/items/3890033027-dunk-sb-powerpuff?referrer=catalog,https://images1.vinted.net/t/01_02340_XmFAkZUH8Fd4qYh9MJvDmaex/310x430/1702813243.jpeg?s=2f33a3a3b0ed688705543c4037490dd9c98f7a9f,FRANCE,Men
619,Nike dunk ,85.0,NIKE,BEIGE,"42,5",https://www.vinted.fr/items/3891155263-nike-dunk?referrer=catalog,https://images1.vinted.net/t/02_008f1_gKG9UFARea4tf7Rb55y2h3ge/310x430/1702827610.jpeg?s=312331804b395a0cfa252d8f1112a3bd763a7b22,"MARSEILLE, FRANCE",Men
620,Nike dunk grise,99.0,NIKE,GRIS,44,https://www.vinted.fr/items/3889206762-nike-dunk-grise?referrer=catalog,https://images1.vinted.net/t/01_005f2_6EMcKmsfg7xTEcp65vuM2LBx/310x430/1702780820.jpeg?s=dca591696132b8aeff993496b2321925f77f21f4,"BENNECOURT, FRANCE",Men
621,Nike Dunk SB x Powerpuff « Buttercup »,305.0,NIKE,VERT,46,https://www.vinted.fr/items/3889132678-nike-dunk-sb-x-powerpuff-buttercup?referrer=catalog,https://images1.vinted.net/t/03_009aa_4LgFowwcdA89FCvbMdiQDimJ/310x430/1702768740.jpeg?s=c8840475437442563cf6cff37b667e31752efa2e,FRANCE,Men
622,Nike Dunk High White Varsity Red (2009) ,60.0,NIKE,"BLANC, BORDEAUX","42,5",https://www.vinted.fr/items/3891172872-nike-dunk-high-white-varsity-red-2009?referrer=catalog,https://images1.vinted.net/t/02_01f68_7gTBTLLkbi4RR837jdxbVBHy/310x430/1702827840.jpeg?s=ef20a5ff970ca1a99ffd8e0d6618bde7654737eb,FRANCE,Men
623,Chaussure Nike Dunk Low,85.0,NIKE,"GRIS, BLANC",38,https://www.vinted.fr/items/3891538867-chaussure-nike-dunk-low?referrer=catalog,https://images1.vinted.net/t/02_018c0_xahraNH9wh8nuaQpAbZQMx9D/310x430/1702832980.jpeg?s=f42391c3c6092a40270d7b759e92ecf521abcc43,"CLARENSAC, FRANCE",Men
624,Nike dunk low olive,130.0,NIKE,"VERT, KAKI",44,https://www.vinted.fr/items/3889759271-nike-dunk-low-olive?referrer=catalog,https://images1.vinted.net/t/03_01ad1_K5QjdTqQtpmmSByALhsQyC89/310x430/1702809623.jpeg?s=5843541357b821d771bd5afc568ef62185ca4711,FRANCE,Men
625,Nike x Powerpuff Girls SB Dunk Low Blossom,350.0,NIKE,"ORANGE, ROSE",45,https://www.vinted.fr/items/3891644553-nike-x-powerpuff-girls-sb-dunk-low-blossom?referrer=catalog,https://images1.vinted.net/t/03_01cbb_U6oM1gjzSAs6Gf2M7TG7pCtj/310x430/1702834505.jpeg?s=fc9ec221de0b1100f0df1e8e274582dd675d49c2,FRANCE,Men
626,Nike dunk sb super nana blue bubble ,330.0,NIKE,"BLEU, JAUNE",45,https://www.vinted.fr/items/3888570461-nike-dunk-sb-super-nana-blue-bubble?referrer=catalog,https://images1.vinted.net/t/03_016ac_eBNUx1Mt9DqsKGMD1HbNfryp/310x430/1702751661.jpeg?s=38f6c6aa8e0fa5fda53fe333b14fb8cd9ea3ab96,"LILLE, FRANCE",Men
627,Dunk low avocado,100.0,NIKE,"VERT FONCÉ, KAKI",42,https://www.vinted.fr/items/3889796687-dunk-low-avocado?referrer=catalog,https://images1.vinted.net/t/01_00c5b_cmYxqwUCuhJ5nbCx5zdUFigq/310x430/1702810123.jpeg?s=6908a19a316b94f63d61078e6baa8ad00ac31269,"CROIGNON, FRANCE",Men
628,Dunk Nike sb x HUF,200.0,NIKE,"NOIR, BLANC",44,https://www.vinted.fr/items/3888231076-dunk-nike-sb-x-huf?referrer=catalog,https://images1.vinted.net/t/01_00d9a_WyxzzQGQjxL1yYNSLnsom8ei/310x430/1702833063.jpeg?s=1158b1595aadeb3b99cb8fd54fe0afb2d8058393,FRANCE,Men
629,Nike Dunk Panda,70.0,NIKE,"NOIR, BLANC",42,https://www.vinted.fr/items/3890394376-nike-dunk-panda?referrer=catalog,https://images1.vinted.net/t/01_01e8a_enuvq2sTo74397vvHrEoMyTL/310x430/1702818027.jpeg?s=9229570b237041d9ac3272007f76d2543f635986,"GRANOLLERS, ESPAGNE",Men
630,Zapatillas Nike Dunk Low Panda Retro ,70.0,NIKE,"NOIR, BLANC",41,https://www.vinted.fr/items/3889330382-zapatillas-nike-dunk-low-panda-retro?referrer=catalog,https://images1.vinted.net/t/01_00eb9_cQPYrhWVgjd5jGCXDXEneBcR/310x430/1702801460.jpeg?s=464203286ca12f9802da3f2454f2d8bf60a1b806,"PAMPLONA/IRUÑA, ESPAGNE",Men
631,Nike Dunk SB x Powerpuff Girls Buttercup Green,265.0,NIKE,"NOIR, VERT","42,5",https://www.vinted.fr/items/3889151999-nike-dunk-sb-x-powerpuff-girls-buttercup-green?referrer=catalog,https://images1.vinted.net/t/02_013dd_1kboe6h4xkDMFd8Tnc8k1rwQ/310x430/1702770264.jpeg?s=653975be2b8046aa0c9fcbf8120d007d10adcbc5,"ENSCHEDE, PAYS-BAS",Men
632,Nike Dunk Low Next Nature Sail,145.0,NIKE,"BEIGE, MARRON",39,https://www.vinted.fr/items/3886058134-nike-dunk-low-next-nature-sail?referrer=catalog,https://images1.vinted.net/t/03_020ed_xnGJL5sWDmjU8AjNmmwuoQ36/310x430/1702674676.jpeg?s=aeffb6275be632eff986768dce881f8234086dc0,"PARIS, FRANCE",Men
633,Nike Dunk Sb Low Philadelphia Phillies ,140.0,NIKE,BLEU,"40,5",https://www.vinted.fr/items/3759745131-nike-dunk-sb-low-philadelphia-phillies,https://images1.vinted.net/t/01_02116_5eGxnrq86bk5fH8CtGA9rqkr/310x430/1699977578.jpeg?s=08609c86356e14371e266e8bcb0b265ae098c483,FRANCE,Men
634,🎄dunk low medium olive 🎄,64.48,NIKE,"VERT, KAKI",42,https://www.vinted.fr/items/3891515516-dunk-low-medium-olive?referrer=catalog,https://images1.vinted.net/t/01_0136d_YLEGY7LLcX7nd3XXHsFz8XuX/310x430/1702832641.jpeg?s=fa34681b8dafd1a401cf5d109d870bac0c89018b,PORTUGAL,Men
635,Basket Nike ,60.0,NIKE,"NOIR, VIOLET",42,https://www.vinted.fr/items/3886644876-basket-nike?referrer=catalog,https://images1.vinted.net/t/02_0183b_6inf8sDhgMyU46iMutTW6g2v/310x430/1702719766.jpeg?s=004d5b576eb43df7e296df78e1f8b887074447b8,"LOUÉ, FRANCE",Men
636,nike sb dunk low pro,35.0,NIKE,BLEU,43,https://www.vinted.fr/items/3890696304-nike-sb-dunk-low-pro?referrer=catalog,https://images1.vinted.net/t/01_01e33_FqhSgL4MrgcwkTsVrsRh97TT/310x430/1702821824.jpeg?s=5acd5b8b6e81e045a12645ba1df9c40b00d3c2af,"MOLENBEEK-SAINT-JEAN, BELGIQUE",Men
637,Nike dunk high,85.0,NIKE,"GRIS, BLANC",44,https://www.vinted.fr/items/3879632562-nike-dunk-high?referrer=catalog,https://images1.vinted.net/t/02_0254a_UeQau9nfZsFCspu8FsyopQuS/310x430/1702489818.jpeg?s=3e3db8b744f8095f6ca85ddcb5608ba9da0649ab,FRANCE,Men
638,"Nike Dunk Low Reflective Grey

",70.0,NIKE,GRIS,39,https://www.vinted.fr/items/3890050314-nike-dunk-low-reflective-grey?referrer=catalog,https://images1.vinted.net/t/02_022d1_xDmJ9PSwdyFxuDNa1Zrg86Ze/310x430/1702813468.jpeg?s=6d5cd105f70cfb7b60efe4a6d45ea34b9718c39e,"ORLÉANS, FRANCE",Men
639,Dunk sb black gum,110.0,NIKE,"NOIR, BLANC",40,https://www.vinted.fr/items/3885520469-dunk-sb-black-gum?referrer=catalog,https://images1.vinted.net/t/03_0173a_8HK4NJzyZ4Ni1CrEzo4aGtkf/310x430/1702661479.jpeg?s=8dffe7b594de70fb0b9fc73e4388d30029a1231c,"ARLES, FRANCE",Men
640,Nike SB Dunk High pro prm ,115.0,NIKE,"BEIGE, ROUGE","42,5",https://www.vinted.fr/items/3890551073-nike-sb-dunk-high-pro-prm?referrer=catalog,https://images1.vinted.net/t/03_017a8_ivEZHvvuT5fVPGoc8AdofnLn/310x430/1702820010.jpeg?s=28687bf4c24fe3c82b2657dc0d4318bfbe7931ec,"SAINT-BONNET-PRÉS-RIOM, FRANCE",Men
641,Nike Dunk SB Classic Green 43,95.0,NIKE,"NOIR, VERT",43,https://www.vinted.fr/items/3885084972-nike-dunk-sb-classic-green-43?referrer=catalog,https://images1.vinted.net/t/01_020fa_Uih3GMpqgFNeD23y5wDB2V6A/310x430/1702652521.jpeg?s=9aa6a1b80e58067680d9a1ba9015d8f7ecd305d9,"MARSEILLE 13, FRANCE",Men
642,Dunk jaune ,80.0,NIKE,"BLANC, JAUNE","42,5",https://www.vinted.fr/items/3890573977-dunk-jaune?referrer=catalog,https://images1.vinted.net/t/03_00676_vWdSYy3TbB8uoooNwZmCadSd/310x430/1702820300.jpeg?s=d9b575cc1918b517781ea708dfe3c59c24916bbc,"LILLE, FRANCE",Men
643,Nike dunk low authentique ,80.0,NIKE,"GRIS, ORANGE",39,https://www.vinted.fr/items/3843859956-nike-dunk-low-authentique?referrer=catalog,https://images1.vinted.net/t/03_00f51_831RtqygVYfBouE377qihHqY/310x430/1701687046.jpeg?s=440f5ec92624b37f7ca7bfd6541cf1708be8c86a,"AIX-EN-PROVENCE, FRANCE",Men
644,Nike dunk low clear jade.neuve taille 44 ,110.0,NIKE,"BLANC, VERT",44,https://www.vinted.fr/items/3891615900-nike-dunk-low-clear-jadeneuve-taille-44?referrer=catalog,https://images1.vinted.net/t/02_01de5_RxkC2S4PfU7kYNwFr7fLkT8L/310x430/1702834095.jpeg?s=f07980461f141a157870d082f50e52e9bd260e71,"RAMBOUILLET, FRANCE",Men
645,Nike dunk low eBay ,160.0,NIKE,MULTICOLORE,41,https://www.vinted.fr/items/3884540962-nike-dunk-low-ebay?referrer=catalog,https://images1.vinted.net/t/01_02067_WmczD4dX6xKSWk3o2A9eMWYt/310x430/1702642827.jpeg?s=270d0b0f50cb9c162e60713ce5f2f8266419fb11,"REIMS-LA-BRÛLÉE, FRANCE",Men
646,"Nike Dunk High ""Rivalry Pack East""",100.0,NIKE,"BLANC, JAUNE","42,5",https://www.vinted.fr/items/3887291512-nike-dunk-high-rivalry-pack-east?referrer=catalog,https://images1.vinted.net/t/01_001d2_ZnCuuYKsZ7xdApnGsyJjYUd3/310x430/1702730171.jpeg?s=f70ca39113560cba936ce7c829a567245d8eb1be,"CLERMONT-FERRAND, FRANCE",Men
647,Nike dunk low,89.0,NIKE,KAKI,"47,5",https://www.vinted.fr/items/3891025362-nike-dunk-low?referrer=catalog,https://images1.vinted.net/t/01_00f87_DQStrX7RgjrAEVgFJojvY5vs/310x430/1702825940.jpeg?s=b0b25aab792ee36608af1e6210d2f1a795cb5893,"ANCONA, ITALIE",Men
648,Dunk Low SB X Power Puff ( Super Nana ),300.0,NIKE,"ORANGE, ROSE",44,https://www.vinted.fr/items/3886241501-dunk-low-sb-x-power-puff-super-nana?referrer=catalog,https://images1.vinted.net/t/03_00d86_Y7HzvLQFxMcWTnDdqsnTtdpm/310x430/1702682227.jpeg?s=a6d96f468c2dbd42165dfda7ca7914cf652b218f,"LILLE, FRANCE",Men
649,Nike Dunk high retro ,75.0,NIKE,"GRIS, BORDEAUX",45,https://www.vinted.fr/items/3889952015-nike-dunk-high-retro?referrer=catalog,https://images1.vinted.net/t/02_0012d_ty9rR34oU5HcSJf6KUvipjkq/310x430/1702812176.jpeg?s=e6387a97086ea20bd1427fc6802a9ebe93080299,"POZUELO DE ALARCON, ESPAGNE",Men
650,Dunk low Bleu université ,250.0,NIKE,"GRIS, BLEU","42,5",https://www.vinted.fr/items/3891706233-dunk-low-bleu-universite?referrer=catalog,https://images1.vinted.net/t/03_012cb_jt5gMbjMEPxsheZbbozbQ4cV/310x430/1702835405.jpeg?s=da1719f9817e37b705d09f9673219fc01facd5d5,FRANCE,Men
651,Nike Dunk low,90.0,NIKE,"BLANC, JAUNE",43,https://www.vinted.fr/items/3862363003-nike-dunk-low?referrer=catalog,https://images1.vinted.net/t/03_005e4_93eRX5TQCBPdTcaEwjDVJgA4/310x430/1702125827.jpeg?s=255487d156a0d9de6201d03463e42f50ec27efe7,"PONTCARRÉ, FRANCE",Men
652,Nike Dunk Low « Red Picante »,105.0,NIKE,"BLANC, ROUGE",46,https://www.vinted.fr/items/3884377412-nike-dunk-low-red-picante?referrer=catalog,https://images1.vinted.net/t/03_01584_xcDcCCgYDoYTZPfTg5DsFebf/310x430/1702639751.jpeg?s=dd79d90e9c70dd80cbaa284b52f1c7808049d493,"CALAIS, FRANCE",Men
653,Nike SB dunk low powerpuff green ,320.0,NIKE,"NOIR, VERT","42,5",https://www.vinted.fr/items/3885912246-nike-sb-dunk-low-powerpuff-green?referrer=catalog,https://images1.vinted.net/t/02_0240f_2grtSXzZTSknm67ezNpgh8KV/310x430/1702670780.jpeg?s=512fa5559a0731ddea42c52c9d945835fe540c18,"MARCQ-EN-BARŒUL, FRANCE",Men
654,Nike dunk low ,60.0,NIKE,"GRIS, BLANC",42,https://www.vinted.fr/items/3891269798-nike-dunk-low?referrer=catalog,https://images1.vinted.net/t/01_01ac6_b5GXxjQMame5EdR5misUqLde/310x430/1702829156.jpeg?s=0c7b9f8d538e2d2a643c73d7249721b9e93187dd,"SCEAUX, FRANCE",Men
655,Nike dunk low banana ,100.0,NIKE,"CRÈME, JAUNE","42,5",https://www.vinted.fr/items/3887818317-nike-dunk-low-banana?referrer=catalog,https://images1.vinted.net/t/01_02427_YdaWMjDQrKpCTU48TdpoAjSW/310x430/1702737992.jpeg?s=0cf0b9e5ee1dbdd98bf83481815ae0542e7fbb11,"BLESSY, FRANCE",Men
656,Nike Dunk Low x Off White 25/50,330.0,NIKE,"GRIS, BLANC","42,5",https://www.vinted.fr/items/3887810437-nike-dunk-low-x-off-white-2550?referrer=catalog,https://images1.vinted.net/t/02_01322_TNydKK4YVBRoo8dXimMo85CN/310x430/1702737874.jpeg?s=7349d39525771d8e1e82afb7db6163c9ef58b5d6,"NANTES, FRANCE",Men
657,Nike Dunk Low,175.0,NIKE,"MARINE, ARGENTÉ",44,https://www.vinted.fr/items/3890378367-nike-dunk-low?referrer=catalog,https://images1.vinted.net/t/02_02149_mJ1BuNBHw9XaRiuodWTsvRMV/310x430/1702817823.jpeg?s=9b4d83b183bf2191ab305d3436aade8bf4fef877,"NANTES, FRANCE",Men
658,Nike dunk low coconut milk,65.0,NIKE,"BLANC, JAUNE",41,https://www.vinted.fr/items/3874558225-nike-dunk-low-coconut-milk,https://images1.vinted.net/t/03_009f5_hUCJRaPA1E4MHHdoCcZvUQRd/310x430/1702378276.jpeg?s=34fec982c09ac9d3526936ff93fa529283393cd5,FRANCE,Men
659,"Nike dunk low pro iso court purple 42,5",150.0,NIKE,"BLANC, VIOLET","42,5",https://www.vinted.fr/items/3885919407-nike-dunk-low-pro-iso-court-purple-425?referrer=catalog,https://images1.vinted.net/t/02_00ed6_8ABnyfEaPvYGfNNnTCxBttj9/310x430/1702670964.jpeg?s=fa578dd6e9be26e1ae51902f648f00944ebc9bfc,FRANCE,Men
660,nike dunk verte ,50.0,NIKE,"VERT, BLANC",44,https://www.vinted.fr/items/3447080740-nike-dunk-verte?referrer=catalog,https://images1.vinted.net/t/02_01daa_da9T9mGUbhvpwA17itGB321c/310x430/1694513090.jpeg?s=b80bf68d6b9b3e87cb5aa575fe20f64a0ad31bb4,"MANTES-LA-VILLE, FRANCE",Men
661,Dunk low,90.0,NIKE,"GRIS, BLEU",39,https://www.vinted.fr/items/3891106849-dunk-low?referrer=catalog,https://images1.vinted.net/t/03_0038e_ZvwAnEQQCcknhNVNE68StssX/310x430/1702826976.jpeg?s=8a9699803f341df07d87e80f287ea4736a6704c9,FRANCE,Men
662,Nike Tech Jaune Électrique ,37.0,NIKE,JAUNE,L,https://www.vinted.fr/items/3885576748-nike-tech-jaune-electrique?referrer=catalog,https://images1.vinted.net/t/02_00cab_BLhJXyDJxTxAA71KYmVJ448X/310x430/1702662701.jpeg?s=5094f0571703acf947ac1b23be31ee629c1e2f5f,"SAINT-LOUIS, FRANCE",Men
663,Nike dunk low,90.0,NIKE,VIOLET,40,https://www.vinted.fr/items/3888558639-nike-dunk-low?referrer=catalog,https://images1.vinted.net/t/02_01782_gh6dXMSAWKEXL4iEsWJR6Eoh/310x430/1702751400.jpeg?s=993ab871235f11c23671c10388da57644a207f90,"ROOST-WARENDIN, FRANCE",Men
664,Nike dunk low Gris ,85.0,NIKE,"GRIS, BLANC","38,5",https://www.vinted.fr/items/3890850654-nike-dunk-low-gris?referrer=catalog,https://images1.vinted.net/t/02_01a25_fmCffd31uF5bAKWsbgzWKca1/310x430/1702823738.jpeg?s=9b030ca295314558fb21639c5e19b2b72506a87b,"VARENNES-SUR-MORGE, FRANCE",Men
665,Dunk sb super nana (powerpuff) ,280.0,NIKE,"ORANGE, ROSE",44,https://www.vinted.fr/items/3890228359-dunk-sb-super-nana-powerpuff?referrer=catalog,https://images1.vinted.net/t/03_01d36_dR4gUr1rcUXBWLkhSuQQTiPb/310x430/1702815854.jpeg?s=fcf4df14c00e9a26038360ca350eb98dea231d25,"CAPPELLE-LA-GRANDE, FRANCE",Men
666,Dunk sb powerpuff ,350.0,NIKE,"BLEU, JAUNE",43,https://www.vinted.fr/items/3886627226-dunk-sb-powerpuff?referrer=catalog,https://images1.vinted.net/t/03_0141d_DxahdcFgG6ynnvp7UjP7rrBX/310x430/1702719417.jpeg?s=8f7ce691ea0e2cd2aee0b733499e0be721d7825b,FRANCE,Men
667,Nike dunk low cacao women,155.0,NIKE,MARRON,44,https://www.vinted.fr/items/3884304108-nike-dunk-low-cacao-women?referrer=catalog,https://images1.vinted.net/t/03_00d90_YPjsnPPpz5xLM6TSqmptcuWc/310x430/1702638363.jpeg?s=d33c83dc4b318f2d848df16b6893dbb2aa58d177,"LE HAVRE, FRANCE",Men
668,Nike Dunk High Panda (taille 43),70.0,NIKE,"NOIR, BLANC",43,https://www.vinted.fr/items/3888603199-nike-dunk-high-panda-taille-43?referrer=catalog,https://images1.vinted.net/t/01_01d1c_V4isvhi1ubQNKWbTaHKbMwhW/310x430/1702752397.jpeg?s=4fe79a51893c341fe07531367a685a0d185e6db9,FRANCE,Men
669,Air dunk high,60.0,NIKE,"GRIS, MARINE","42,5",https://www.vinted.fr/items/3888107402-air-dunk-high?referrer=catalog,https://images1.vinted.net/t/01_00224_Vc1N7j1ridgBFygHUFr7ciFw/310x430/1702742688.jpeg?s=f4752b8608150eba1567feda663a91ae342ca3ec,FRANCE,Men
670,Basket Nike ,65.0,NIKE,"NOIR, VERT FONCÉ",42,https://www.vinted.fr/items/3886706202-basket-nike?referrer=catalog,https://images1.vinted.net/t/03_01ed1_DN7GrKXL1Fzf9oNJQm7ifnyy/310x430/1702720897.jpeg?s=2a8a58ac8994612aebc39472cc4a8ad63a59b5c8,FRANCE,Men
