Title;Price;Brand;Color;Size;Link;Image Source;Localisation;Gender;Approximate Carbon Footprint (kg CO2);Approximative Carbon Print from Ordering on Nike (kg CO2/ton);Carbon Profit (kg CO2);Average price of the product on Nike;Profit Made;
Blazer nike;40.0;NIKE;BLANC;38.5;https://www.vinted.fr/items/3294737929-blazer-nike?referrer=catalog;https://images1.vinted.net/t/03_01488_JmxLYECWHR9LQGRaswugjysh/310x430/1690735011.jpeg?s=f68ad8fb6a3861f46e6229c1992b5bcb25c6d1bc;FRANCE;Women;50.58615778249138;405;354.4138422175086;88.6856756756756;48.6856756756756;
nike blazer;40.0;NIKE;BLANC, ROSE;40.0;https://www.vinted.fr/items/3041669572-nike-blazer?referrer=catalog;https://images1.vinted.net/t/02_0210f_gmp3GcAqhH4wZDZw6xKy8Dab/310x430/1684586826.jpeg?s=f9226135edff640036471c49665cad29f7198fa3;BRUAY-LA-BUISSIÈRE, FRANCE;Women;36.26889419918327;405;368.73110580081675;88.6856756756756;48.6856756756756;
Nike Blazer;40.0;NIKE;NOIR, BLANC;40;https://www.vinted.fr/items/2560029643-nike-blazer?referrer=catalog;https://images1.vinted.net/t/03_01e24_L6AEoVD2VE8Wx1FcvDNmCGXC/310x430/1672926633.jpeg?s=6114bb209b9f1d191efc05aaa1bbed95ac2e0fca;TORBOLE CASAGLIA, ITALIE;Men;139.02492834003033;405;265.9750716599697;88.6856756756756;48.6856756756756;
Nike Blazer;40.0;NIKE;BLANC;42,5;https://www.vinted.fr/items/3220408966-nike-blazer?referrer=catalog;https://images1.vinted.net/t/01_00d20_1KxLo5ufRyvFUWn5YzZYGnS6/310x430/1688834378.jpeg?s=c72409263a60386493cb33812a3e6727eafb83a6;CASAL DI PRINCIPE, ITALIE;Men;254.30623544594474;405;150.69376455405526;88.6856756756756;48.6856756756756;
Nike blazer ;40.0;NIKE;BLANC, JAUNE;38.0;https://www.vinted.fr/items/3862415271-nike-blazer?referrer=catalog;https://images1.vinted.net/t/02_0155a_j9zGkX67bcvUW5hRxhLngf1A/310x430/1702126412.jpeg?s=2738590e3c3795f6258f05ba1bd4f8ab669855b5;ESPAGNE;Women;240.81968736838846;405;164.18031263161154;88.6856756756756;48.6856756756756;
Nike blazer ;40.0;NIKE;NOIR, BLANC;38.0;https://www.vinted.fr/items/2649632220-nike-blazer?referrer=catalog;https://images1.vinted.net/t/01_01da8_sKSMSbTR2L4aJdyWw2JTznWQ/310x430/1675279955.jpeg?s=3984d1d4bc199f9f0b4ef895b55d224d9940e805;FRANCE;Women;50.58615778249138;405;354.4138422175086;88.6856756756756;48.6856756756756;
Nike Blazer;40.0;NIKE;NOIR, BLANC;42;https://www.vinted.fr/items/2652935871-nike-blazer?referrer=catalog;https://images1.vinted.net/t/01_0055c_yva8vXPEPRAyhzNJJs33oYQ8/310x430/1675373148.jpeg?s=6dc369702bb07366cfa3b84b8c8e3dfef85903f4;ESPAGNE;Men;240.81968736838846;405;164.18031263161154;88.6856756756756;48.6856756756756;
Nike Blazer ;40.0;NIKE;BLANC, ROSE;36.5;https://www.vinted.fr/items/3866561301-nike-blazer?referrer=catalog;https://images1.vinted.net/t/03_009da_6kU9edaaxBnBsFCAPCz4foc7/310x430/1702211921.jpeg?s=90b83f4d1406649a950ddcfadcde41cdff6f42d6;FRANCE;Women;50.58615778249138;405;354.4138422175086;88.6856756756756;48.6856756756756;
Nike Blazer;40.0;NIKE;BLANC;44;https://www.vinted.fr/items/2421317225-nike-blazer?referrer=catalog;https://images1.vinted.net/t/03_003f3_oqf7KNfx8Wu8Mgj6a3x7S8x1/310x430/1668529900.jpeg?s=49175bb528f4adcdad2511a36a47dca546803836;LYON, FRANCE;Men;78.43762945633603;405;326.562370543664;88.6856756756756;48.6856756756756;
Nike blazer ;40.0;NIKE;TURQUOISE;40;https://www.vinted.fr/items/1287679044-nike-blazer?referrer=catalog;https://images1.vinted.net/t/03_026ed_ACAz7qJNPmxShyhkF81xdGMm/310x430/1630482068.jpeg?s=263a3fd75f8e0cb11c30dd9be913ba52276ee5db;PÉRIGUEUX, FRANCE;Men;85.19901653718445;405;319.80098346281557;88.6856756756756;48.6856756756756;
Nike blazer;40.0;NIKE;BORDEAUX;39;https://www.vinted.fr/items/3862856978-nike-blazer?referrer=catalog;https://images1.vinted.net/t/02_0078a_mCbe5Ryab956JM1RnbfT5ptX/310x430/1702131192.jpeg?s=f51e38ca75a1d19e3b74207bcac9f0c2962d0309;FRIVILLE-ESCARBOTIN, FRANCE;Men;29.76320346606441;405;375.2367965339356;88.6856756756756;48.6856756756756;
Nike Blazer;40.0;NIKE;BLANC;40;https://www.vinted.fr/items/3758671295-nike-blazer?referrer=catalog;https://images1.vinted.net/t/02_01f19_2n4hu2u8UqhfpRi5u47SNM9p/310x430/1699965391.jpeg?s=20adcf046b6e2bbd46a9b8be9570c90149a61c12;SEVILLA, ESPAGNE;Men;288.34977868373556;405;116.65022131626444;88.6856756756756;48.6856756756756;
Nike blazer mid 77 pro club;40.0;NIKE;BLANC;42;https://www.vinted.fr/items/3879733803-nike-blazer-mid-77-pro-club?referrer=catalog;https://images1.vinted.net/t/03_01ee7_w1L1jBhcPYsC3muuYmBeUwTF/310x430/1702491474.jpeg?s=27df10d5a629df9a942307ffde2c8797a5aeeb1a;BARCELONA, ESPAGNE;Men;166.1393909997304;405;238.8606090002696;88.6856756756756;48.6856756756756;
Nike Blazer;40.0;NIKE;NOIR, GRIS;42,5;https://www.vinted.fr/items/3180306406-nike-blazer?referrer=catalog;https://images1.vinted.net/t/01_011ef_yK5bVBGLUYbJftArA6Qjb3A1/310x430/1687858474.jpeg?s=ec1539c57c6620cee3620eb9ac2a330cc8ccc0ea;MILANO, ITALIE;Men;128.1445985899978;405;276.8554014100022;88.6856756756756;48.6856756756756;
Nike blazer;40.0;NIKE;NOIR, BLANC;43;https://www.vinted.fr/items/2385563839-nike-blazer?referrer=catalog;https://images1.vinted.net/t/01_003e2_fDAoXdAv1hLak1QTgCjbA8HC/310x430/1667670639.jpeg?s=2e246818b13c8292c1dacd4a47251f5531276575;LÉZIGNAN-LA-CÈBE, FRANCE;Men;120.37978802577385;405;284.62021197422615;88.6856756756756;48.6856756756756;
Nike Blazer;40.0;NIKE;NOIR, BLANC;42.0;https://www.vinted.fr/items/3876156508-nike-blazer?referrer=catalog;https://images1.vinted.net/t/02_00726_jgXmW7PdyQp6kemgnrYSR7Vc/310x430/1702402443.jpeg?s=94f947fd124a942c69539a9e03fb9a66cfbb2040;MODENA, ITALIE;Women;162.4957642413756;405;242.5042357586244;88.6856756756756;48.6856756756756;
Nike Blazer;40.0;NIKE;NOIR, BLANC;42;https://www.vinted.fr/items/2231244948-nike-blazer?referrer=catalog;https://images1.vinted.net/t/01_01ab3_19f3VZ2r9QYP6HzuuEJ9GABQ/310x430/1663933557.jpeg?s=d897fe00f21322db3188b9ba6a7aae217300ef2c;MADRID, ESPAGNE;Men;210.593392494884;405;194.406607505116;88.6856756756756;48.6856756756756;
Nike blazer ;40.0;NIKE;NOIR;45,5;https://www.vinted.fr/items/2088224995-nike-blazer?referrer=catalog;https://images1.vinted.net/t/03_00e16_2coXjeur69f1W3Ay68BonoKQ/310x430/1659882298.jpeg?s=345a005f97306ee9adf1391d2e2a73645aad3d9f;ITALIE;Men;211.5912481093571;405;193.4087518906429;88.6856756756756;48.6856756756756;
Nike blazer;40.0;NIKE;BLANC;40,5;https://www.vinted.fr/items/3854491994-nike-blazer?referrer=catalog;https://images1.vinted.net/t/02_011e9_sq1DKpEVVhUjk7nRzzMEuRjN/310x430/1701939556.jpeg?s=ca1cd19f73650eef5d9649909ad113266ac4ce3c;PARETE, ITALIE;Men;255.58653833544378;405;149.41346166455622;88.6856756756756;48.6856756756756;
Nike Blazer ;40.0;NIKE;GRIS, BLANC;41;https://www.vinted.fr/items/2008033129-nike-blazer?referrer=catalog;https://images1.vinted.net/t/01_0229b_wAWrYuzwqZeVi2bbhEHurZbT/310x430/1656843397.jpeg?s=09bac336e7fb68ae0713a244def7aea2f71e5264;ECIJA, ESPAGNE;Men;278.62268778831316;405;126.37731221168684;88.6856756756756;48.6856756756756;
nike blazer ;40.0;NIKE;BLANC;37.5;https://www.vinted.fr/items/3435287477-nike-blazer?referrer=catalog;https://images1.vinted.net/t/01_010a2_NwLDebbsnSAMRLytqDwUmXWr/310x430/1693844279.jpeg?s=0c87879be83adc5cc345cffdc42a5d853bcc84cb;VOLGELSHEIM, FRANCE;Women;79.09853241218848;405;325.9014675878115;88.6856756756756;48.6856756756756;
Nike blazer;40.0;NIKE;BLANC, ORANGE;42,5;https://www.vinted.fr/items/2827488506-nike-blazer?referrer=catalog;https://images1.vinted.net/t/03_00c65_Gp5htbDDLcXtydmJ3n5Sk8Gv/310x430/1679746510.jpeg?s=7e347ef3ca5ba3aa864451d66b6db9fab54b68ab;ITALIE;Men;211.5912481093571;405;193.4087518906429;88.6856756756756;48.6856756756756;
Nike Blazer ;40.0;NIKE;NOIR, BLANC;45,5;https://www.vinted.fr/items/3856077899-nike-blazer?referrer=catalog;https://images1.vinted.net/t/03_012db_KXDqpUYCjiD864CSaZxUZb8v/310x430/1701963517.jpeg?s=e502f35eb9cd1beac206612d406c54c1159513f8;ITALIE;Men;211.5912481093571;405;193.4087518906429;88.6856756756756;48.6856756756756;
Nike blazer ;40.0;NIKE;NOIR, BLANC;46;https://www.vinted.fr/items/3851741348-nike-blazer?referrer=catalog;https://images1.vinted.net/t/01_003d1_fUzyaS8VhE3EuMKJ9rCnF5LP/310x430/1701867176.jpeg?s=fd6fbdd984f242bd4811b73d624cdebfbbdb9d92;MARSEILLE, FRANCE;Men;132.10630160408124;405;272.89369839591876;88.6856756756756;48.6856756756756;
Nike blazer ;40.0;NIKE;BLANC, ROSE;37.5;https://www.vinted.fr/items/3859468377-nike-blazer?referrer=catalog;https://images1.vinted.net/t/03_005ab_vG8AV5Mnr6TuuKFVSFEUL46J/310x430/1702048643.jpeg?s=2aa1aec34675136e8462c3c2f27f1949a85780f1;TERUEL, ESPAGNE;Women;190.64031139508916;405;214.35968860491084;88.6856756756756;48.6856756756756;
Nike blazers ;40.0;NIKE;NOIR, BLANC;37.5;https://www.vinted.fr/items/3646453984-nike-blazers?referrer=catalog;https://images1.vinted.net/t/02_01537_DNB3ArdDhRvLbqT4Z6ZpdZ8u/310x430/1697974365.jpeg?s=b1b73fafe12df0d69e4d3f4005052b8e3f081e7a;VAURÉAL, FRANCE;Women;6.204280868402483;405;398.79571913159754;88.6856756756756;48.6856756756756;
nike blazer;40.0;NIKE;BLANC;40.0;https://www.vinted.fr/items/3232304283-nike-blazer?referrer=catalog;https://images1.vinted.net/t/02_019d1_pvrTzE4UxpvkPkvepmw7oVvg/310x430/1689151105.jpeg?s=240bc656262cdd10e6e2ffbe1704db38e5d91e16;AILLY-LE-HAUT-CLOCHER, FRANCE;Women;27.631855930158864;405;377.36814406984115;88.6856756756756;48.6856756756756;
Nike blazer;40.0;NIKE;NOIR, BLANC;38.5;https://www.vinted.fr/items/3869222623-nike-blazer?referrer=catalog;https://images1.vinted.net/t/01_012fb_9HRYMRk4LshHM45n4YWXas9M/310x430/1702237334.jpeg?s=1d091f861031c5479f7118edec65ddbb1f8b18bf;RENNES, FRANCE;Women;61.86869292400289;405;343.1313070759971;88.6856756756756;48.6856756756756;
Nike blazer ;40.0;NIKE;GRIS;44;https://www.vinted.fr/items/1547375104-nike-blazer?referrer=catalog;https://images1.vinted.net/t/03_011a6_7psTRx9FEZamNYqDFNUfHbpN/310x430/1641571987.jpeg?s=5809bb2dcf40ec5753354347194264fc75a5652a;ALOXE-CORTON, FRANCE;Men;54.66904633205718;405;350.3309536679428;88.6856756756756;48.6856756756756;
Nike Blazer;40.0;NIKE;NOIR, BLANC;40;https://www.vinted.fr/items/2391023340-nike-blazer?referrer=catalog;https://images1.vinted.net/t/01_00990_3toa89vZM9Pgsb8bCWSC5mjW/310x430/1667767702.jpeg?s=ec74ec0fe1bb74d85046617ae68a8d13198a8480;SANT FELIU DE LLOBREGAT, ESPAGNE;Men;166.2225676360356;405;238.7774323639644;88.6856756756756;48.6856756756756;
Nike blazer ;40.0;NIKE;BLANC, MENTHE;44,5;https://www.vinted.fr/items/3864724197-nike-blazer?referrer=catalog;https://images1.vinted.net/t/03_02216_WgRNtH8NqBk5GCkexquCkgzd/310x430/1702157653.jpeg?s=87556c469962fb3e4e71b4e3d0bb33c902a5274f;MADRID, ESPAGNE;Men;210.593392494884;405;194.406607505116;88.6856756756756;48.6856756756756;
Nike blazer ;40.0;NIKE;NOIR, BLANC;38.0;https://www.vinted.fr/items/1506542060-nike-blazer?referrer=catalog;https://images1.vinted.net/t/03_01ecc_YujpeEwNny32vbkdTw9ZnsaC/310x430/1639342991.jpeg?s=987045685676edb7c4d4850a205c1a9c8b470cb8;FRANCE;Women;50.58615778249138;405;354.4138422175086;88.6856756756756;48.6856756756756;
NIke Blazer ;40.0;NIKE;NOIR, BLANC;43;https://www.vinted.fr/items/3299507212-nike-blazer?referrer=catalog;https://images1.vinted.net/t/03_01728_ymerzn46fpt1wDw8DDJzULbg/310x430/1690832482.jpeg?s=53af1ea1bccb50a04ce7711b354ebdf0099179f9;MEM MARTINS, PORTUGAL;Men;291.5664618878089;405;113.43353811219112;88.6856756756756;48.6856756756756;
Nike blazer ;40.0;NIKE;NOIR, BLANC;40.0;https://www.vinted.fr/items/3352786268-nike-blazer?referrer=catalog;https://images1.vinted.net/t/01_015a4_JGKcq47wyQGiBEgPZ78f9CBa/310x430/1692096379.jpeg?s=ceaeee5ce864bf19f6336cecc53c5edd8ec28703;ARQUES, FRANCE;Women;41.894047222062596;405;363.10595277793743;88.6856756756756;48.6856756756756;
Nike blazer;40.0;NIKE;VERT, BLANC;47;https://www.vinted.fr/items/3209009901-nike-blazer?referrer=catalog;https://images1.vinted.net/t/02_00278_M9NEWeXgcPdWtH3tjtFRHryC/310x430/1688547155.jpeg?s=af2039284b1d2b4d7ea4c8088a1a95c462182278;COIMBRA, PORTUGAL;Men;256.96781365919037;405;148.03218634080963;88.6856756756756;48.6856756756756;
Nike blazer;40.0;NIKE;VERT;42,5;https://www.vinted.fr/items/2078003530-nike-blazer?referrer=catalog;https://images1.vinted.net/t/01_025cb_SpeiYPLSDLka2fxZwiVKSiqK/310x430/1659466387.jpeg?s=cc77a7086f11f6b7a65f43e676251d267f3b69c1;MILANO, ITALIE;Men;128.1445985899978;405;276.8554014100022;88.6856756756756;48.6856756756756;
Nike blazer ;40.0;NIKE;BLANC;44;https://www.vinted.fr/items/3826367664-nike-blazer?referrer=catalog;https://images1.vinted.net/t/01_00729_WBfMZ2Ezxh5pBA9733KbMDWj/310x430/1701282977.jpeg?s=2de8b997a65b3a84373fa2b034ac349934cc6afa;OUISTREHAM, FRANCE;Men;39.277028849747715;405;365.7229711502523;88.6856756756756;48.6856756756756;
Nike Blazers ;40.0;NIKE;BLEU;43;https://www.vinted.fr/items/3752357852-nike-blazers?referrer=catalog;https://images1.vinted.net/t/03_0239c_jQdGjnNWzY8kMDXrbjHUzWrK/310x430/1699824384.jpeg?s=13b892f3911b8add9eada6eb6cf15566f3bc903c;WATERLOO, BELGIQUE;Men;50.75472353827711;405;354.2452764617229;88.6856756756756;48.6856756756756;
Nike Blazer;40.0;NIKE;ROUGE;44;https://www.vinted.fr/items/2664588798-nike-blazer?referrer=catalog;https://images1.vinted.net/t/01_01083_1jqB6ctmie9YLVcbGXyMPgvP/310x430/1675677599.jpeg?s=852dcd78c06b285c015ed1322d83fb8d1b37a862;CASTELLDEFELS, ESPAGNE;Men;168.36686984561408;405;236.63313015438592;88.6856756756756;48.6856756756756;
Nike Blazer ;40.0;NIKE;NOIR, BLANC;43;https://www.vinted.fr/items/2584334962-nike-blazer?referrer=catalog;https://images1.vinted.net/t/03_00a65_Z4wFSYzgNF7TZ4EekKQsYTYz/310x430/1673604227.jpeg?s=635df425be712b05101ca637da56738bdb07b78a;MESSINA, ITALIE;Men;317.9900786467059;405;87.00992135329409;88.6856756756756;48.6856756756756;
Nike blazer ;40.0;NIKE;ORANGE, BLANC;37.5;https://www.vinted.fr/items/1543747523-nike-blazer?referrer=catalog;https://images1.vinted.net/t/03_01112_HnYjmrYUVEsEfwuLDneU5bdi/310x430/1641409888.jpeg?s=5a6977b4ef8746fb0bf3bb885c3e09c93034b4b3;FRANCE;Women;50.58615778249138;405;354.4138422175086;88.6856756756756;48.6856756756756;
Nike blazer;40.0;NIKE;NOIR;42;https://www.vinted.fr/items/1727351469-nike-blazer?referrer=catalog;https://images1.vinted.net/t/03_01e7a_Ty6jxs5fT8aCFmHGfTDoEsW9/310x430/1648562951.jpeg?s=cea2ff843e0df76ceee5b8127a7c56996f14935c;MAJANO, ITALIE;Men;171.81253264359054;405;233.18746735640946;88.6856756756756;48.6856756756756;
Nike blazer;40.0;NIKE;NOIR, BLANC;42;https://www.vinted.fr/items/3008421752-nike-blazer?referrer=catalog;https://images1.vinted.net/t/02_0041f_NFfSYh2PXryPe92mzB4BWTXX/310x430/1683818971.jpeg?s=35004f48a4fd052e519b4adb44a08f0d904ad971;FONTENAY-SOUS-BOIS, FRANCE;Men;1.8091932437957476;405;403.19080675620427;88.6856756756756;48.6856756756756;
Nike blazer ;40.0;NIKE;BLANC;42,5;https://www.vinted.fr/items/1594770370-nike-blazer?referrer=catalog;https://images1.vinted.net/t/03_00f87_KWnxi3rPg3ahPqkoZcGu2ATe/310x430/1643398021.jpeg?s=7bda3020307d0131670ef6be4940a7d9139b0f5d;ITALIE;Men;211.5912481093571;405;193.4087518906429;88.6856756756756;48.6856756756756;
Nike blazer ;40.0;NIKE;NOIR, BLANC;44;https://www.vinted.fr/items/3877617270-nike-blazer?referrer=catalog;https://images1.vinted.net/t/02_0022b_t775qLw5Jd1Sj9wq4x8d63NB/310x430/1702458986.jpeg?s=f64ea8f26cdb9abd153398ca29fc0dda9e8d7291;TORINO, ITALIE;Men;116.90438665758748;405;288.09561334241255;88.6856756756756;48.6856756756756;
Nike blazer;40.0;NIKE;BLANC, ROSE;36.0;https://www.vinted.fr/items/3829221704-nike-blazer?referrer=catalog;https://images1.vinted.net/t/01_007d3_fV3SK9TYPXDMyJm4feaqEe5m/310x430/1701356321.jpeg?s=75a85a1c142be531a0649dac77894e8ad2ee037e;FRANCE;Women;50.58615778249138;405;354.4138422175086;88.6856756756756;48.6856756756756;
Nike Blazer;40.0;NIKE;BLANC;42;https://www.vinted.fr/items/3285155755-nike-blazer?referrer=catalog;https://images1.vinted.net/t/02_016fa_h1FbUq7twEu3JA7soGj1saD4/310x430/1690486788.jpeg?s=aeba92bf30e1584ae2e2a3adeaa2d5cfd4698584;MADRID, ESPAGNE;Men;210.593392494884;405;194.406607505116;88.6856756756756;48.6856756756756;
blazer nike ;40.0;NIKE;VIOLET;37.0;https://www.vinted.fr/items/2128020033-blazer-nike?referrer=catalog;https://images1.vinted.net/t/02_0198b_DSrxtQiwxqZKS4c5KebA4Mm5/310x430/1661242251.jpeg?s=82f2c55d5752d9eca61a0693d9c4b4c12fbb1e1a;IRIGNY, FRANCE;Women;80.03316105419185;405;324.96683894580815;88.6856756756756;48.6856756756756;
Nike Blazer;40.0;NIKE;NOIR;39.0;https://www.vinted.fr/items/2499677865-nike-blazer?referrer=catalog;https://images1.vinted.net/t/01_00d24_ozQgA7kGvrkZ45RvvJ7KQVD4/310x430/1670681507.jpeg?s=256af3d718fe36bcab15a17bc0842249a684fc65;VILLENEUVE-LA-GARENNE, FRANCE;Women;1.7686431392146535;405;403.23135686078535;88.6856756756756;48.6856756756756;
Nike blazer ;40.0;NIKE;BLANC;42,5;https://www.vinted.fr/items/2288117578-nike-blazer?referrer=catalog;https://images1.vinted.net/t/01_00b30_y7GgksgsHuVQc86AeizwT9Yd/310x430/1665232785.jpeg?s=0ccd4e6777e8c89a359cec6967194b56e3218aa5;ALBACETE, ESPAGNE;Men;229.23449677152914;405;175.76550322847086;88.6856756756756;48.6856756756756;
Nike Blazer;40.0;NIKE;BLANC, ROUGE;42,5;https://www.vinted.fr/items/2590624959-nike-blazer?referrer=catalog;https://images1.vinted.net/t/03_021de_mGFRmDdBPekk61Mm7HYjCQzF/310x430/1673778308.jpeg?s=09555f32210ec97814b17fb079ae77d033d68eef;GRANADA, ESPAGNE;Men;276.9069347766484;405;128.09306522335157;88.6856756756756;48.6856756756756;
Blazer;40.0;NIKE;VERT, BLANC;45;https://www.vinted.fr/items/2092178783-blazer?referrer=catalog;https://images1.vinted.net/t/03_001ee_LYiS9x6eWJBfRUdT3Y1wnpLA/310x430/1660033606.jpeg?s=af5547d4877d84a3f70c15bc0d330ecf6e251fa9;ITALIE;Men;211.5912481093571;405;193.4087518906429;88.6856756756756;48.6856756756756;
Nike blazer;42.0;NIKE;BLANC, MULTICOLORE;37.5;https://www.vinted.fr/items/2855770986-nike-blazer?referrer=catalog;https://images1.vinted.net/t/03_002e7_CtmMa2d7hxSGeHVcybTA7Ry8/310x430/1680369494.jpeg?s=84edbe0df0de293677441190c43a2c791e94799c;LORIENT, FRANCE;Women;88.3324542161722;405;316.6675457838278;88.6856756756756;46.6856756756756;
Nike blazer ;42.0;NIKE;BLEU, BLANC;42,5;https://www.vinted.fr/items/1463245994-nike-blazer?referrer=catalog;https://images1.vinted.net/t/03_01f61_QCPD3o3NMqp7EgCzd1c3JNBv/310x430/1637690808.jpeg?s=6281b5f1485eed74972252c70af0faa54416a121;ESPAGNE;Men;240.81968736838846;405;164.18031263161154;88.6856756756756;46.6856756756756;
Nike Blazer ;42.0;NIKE;ROUGE, BLANC;38.0;https://www.vinted.fr/items/3368626581-nike-blazer?referrer=catalog;https://images1.vinted.net/t/03_0102a_UdpGaezBxVCykMdFoxSMN2n7/310x430/1692467041.jpeg?s=056f184bf70e028050ff9484e2b1193f0bc4ad46;STRASBOURG, FRANCE;Women;79.65777028177536;405;325.34222971822464;88.6856756756756;46.6856756756756;
Nike Blazer;42.0;NIKE;NOIR, BLANC;44,5;https://www.vinted.fr/items/3350627709-nike-blazer?referrer=catalog;https://images1.vinted.net/t/02_0148b_8d21G2XnJs1nzcRFa6XqWd8R/310x430/1692029962.jpeg?s=3a438e278056643aeefaf3992fab7ed5074f850a;SCHALKHAAR, PAYS-BAS;Men;93.38583408835171;405;311.6141659116483;88.6856756756756;46.6856756756756;
Nike blazer;42.0;NIKE;BLANC, LILA;39.0;https://www.vinted.fr/items/1723880727-nike-blazer?referrer=catalog;https://images1.vinted.net/t/03_007ab_9zUQ1zmsbc2rPbPL6j2oKW1v/310x430/1648411124.jpeg?s=429e95e5b11b0f5749149fadeddbe21750c5fb36;ARVERT, FRANCE;Women;86.97714664159724;405;318.02285335840276;88.6856756756756;46.6856756756756;
nike blazer;42.0;NIKE;ORANGE, BLANC;42;https://www.vinted.fr/items/1998491781-nike-blazer?referrer=catalog;https://images1.vinted.net/t/02_00094_CZUcfRmWmC43rdw5pt2jeeL8/310x430/1656453460.jpeg?s=0c2191105ae58d7fefa1985a1a0aaaefbc40ccec;QUIMPER, FRANCE;Men;97.40627178996832;405;307.5937282100317;88.6856756756756;46.6856756756756;
Nike blazer;42.0;NIKE;NOIR, BLANC;42;https://www.vinted.fr/items/1986878757-nike-blazer?referrer=catalog;https://images1.vinted.net/t/01_004fd_9RGLNajNTnjDCrrsou6EA2mB/310x430/1656075221.jpeg?s=3397948248928f9163eb8f92f73745f7b2d030a8;SEVILLA, ESPAGNE;Men;288.34977868373556;405;116.65022131626444;88.6856756756756;46.6856756756756;
Nike blazer ;42.0;NIKE;VIOLET, BLANC;39;https://www.vinted.fr/items/1439557771-nike-blazer?referrer=catalog;https://images1.vinted.net/t/03_01d8a_CeYT4M9b4xMXQ23K39xXaBP7/310x430/1636750322.jpeg?s=b9e7b7d573d6d4b0de08bbe6cf943a689118b4d0;VOLTA MANTOVANA, ITALIE;Men;148.50949576826264;405;256.49050423173736;88.6856756756756;46.6856756756756;
Nike blazer ;43.0;NIKE;NOIR;40;https://www.vinted.fr/items/3502805248-nike-blazer?referrer=catalog;https://images1.vinted.net/t/01_01a78_SCv8jsKRZDj9a3pGHArFXFpo/310x430/1695303206.jpeg?s=5a876f359abaad3f4616e54d982092a1db8a3252;AMSTELVEEN, PAYS-BAS;Men;84.11282667039208;405;320.8871733296079;88.6856756756756;45.6856756756756;
Nike blazer;43.0;NIKE;NOIR, BLANC;41.0;https://www.vinted.fr/items/3871973608-nike-blazer?referrer=catalog;https://images1.vinted.net/t/02_00d91_W1Cq1zPB9fsReSL4McsnHipY/310x430/1702308041.jpeg?s=8e8255ff6b774a464a84c24094a81de8b90ed7dc;LA FONT D'EN CARROS, ESPAGNE;Women;224.53649463895414;405;180.46350536104586;88.6856756756756;45.6856756756756;
Nike Blazer ;44.0;NIKE;MARRON, BLANC;40,5;https://www.vinted.fr/items/3398252050-nike-blazer?referrer=catalog;https://images1.vinted.net/t/01_025f3_hdPdvPRENybXE98SEGKJyhX3/310x430/1693148208.jpeg?s=388aed9f9fa00226cde3a513e2d0d69f9cb53d09;FRANCE;Men;50.58615778249138;405;354.4138422175086;88.6856756756756;44.6856756756756;
Nike Blazer;44.0;NIKE;BLANC, BEIGE;38.5;https://www.vinted.fr/items/3860636798-nike-blazer?referrer=catalog;https://images1.vinted.net/t/03_025bf_vPiBBobDB4YvFpkxTqA9ojCy/310x430/1702068828.jpeg?s=b4e0a1e08fa3653fe4ed84f12d610b02c7706cac;UGARTE (VALLE DE TRAPAGA), ESPAGNE;Women;148.91662461816307;405;256.08337538183696;88.6856756756756;44.6856756756756;
Nike blazer ;44.0;NIKE;BLANC;45;https://www.vinted.fr/items/3793472514-nike-blazer?referrer=catalog;https://images1.vinted.net/t/01_0268e_75sjnh2XmHakcvBGPDuzTzRb/310x430/1700641536.jpeg?s=a19a328ed437040942a874b4f1df17c1b92aa099;SAN JAVIER, ESPAGNE;Men;250.86429093552957;405;154.13570906447043;88.6856756756756;44.6856756756756;
Nike blazer ;44.0;NIKE;BLANC;41;https://www.vinted.fr/items/3649246851-nike-blazer?referrer=catalog;https://images1.vinted.net/t/03_003cb_ju2a7NKrPRMujTkai6bKwXHx/310x430/1697991446.jpeg?s=65ba7a05f085638cf1d03fbff03d611cc4b1a895;TILBURG, PAYS-BAS;Men;72.00462355424813;405;332.99537644575184;88.6856756756756;44.6856756756756;
Blazers;44.0;NIKE;BLANC, ROSE;39.0;https://www.vinted.fr/items/2724995938-blazers?referrer=catalog;https://images1.vinted.net/t/03_02371_io6FLprD1hj66hGfffLBbpcN/310x430/1677268804.jpeg?s=0ee5f96dcb72bbc05cfce55b197a9c02f7d094d4;FRANCE;Women;50.58615778249138;405;354.4138422175086;88.6856756756756;44.6856756756756;
